country_code,year,diseases,sex,death_rate
FIN,2021,acute hepatitis a,BTSX,0.02
FJI,2021,acute hepatitis c,BTSX,0.01
FJI,2021,acute hepatitis a,BTSX,0.03
FJI,2021,syphilis,BTSX,2.23
FJI,2021,tuberculosis,BTSX,5.34
FJI,2021,genital herpes,BTSX,0.0
FJI,2021,hiv/aids,BTSX,4.7
FJI,2021,acute hepatitis b,BTSX,0.06
FJI,2021,trichomoniasis,BTSX,0.0
FJI,2021,acute hepatitis e,BTSX,0.01
FJI,2021,chlamydia,BTSX,0.01
FJI,2021,malaria,BTSX,0.0
FRA,2021,trichomoniasis,BTSX,0.0
FRA,2021,acute hepatitis e,BTSX,0.05
FRA,2021,hiv/aids,BTSX,0.33
FRA,2021,acute hepatitis b,BTSX,0.21
FRA,2021,tuberculosis,BTSX,0.48
FRA,2021,genital herpes,BTSX,0.0
FRA,2021,syphilis,BTSX,0.0
FRA,2021,acute hepatitis a,BTSX,0.12
FRA,2021,acute hepatitis c,BTSX,0.26
FRA,2021,malaria,BTSX,0.0
FRA,2021,chlamydia,BTSX,0.0
FSM,2021,syphilis,BTSX,1.68
FSM,2021,genital herpes,BTSX,0.0
FSM,2021,acute hepatitis a,BTSX,0.02
FSM,2021,acute hepatitis c,BTSX,0.03
FSM,2021,malaria,BTSX,0.0
FSM,2021,chlamydia,BTSX,0.0
FSM,2021,trichomoniasis,BTSX,0.0
FSM,2021,acute hepatitis e,BTSX,0.02
FSM,2021,hiv/aids,BTSX,0.0
FSM,2021,acute hepatitis b,BTSX,0.09
FSM,2021,tuberculosis,BTSX,8.22
GAB,2021,acute hepatitis a,BTSX,0.02
GAB,2021,syphilis,BTSX,2.9
GAB,2021,genital herpes,BTSX,0.0
GAB,2021,tuberculosis,BTSX,171.0
GAB,2021,hiv/aids,BTSX,73.93
GAB,2021,acute hepatitis b,BTSX,0.1
GAB,2021,trichomoniasis,BTSX,0.0
GAB,2021,chlamydia,BTSX,0.01
GAB,2021,acute hepatitis e,BTSX,0.0
GAB,2021,malaria,BTSX,20.42
GAB,2021,acute hepatitis c,BTSX,0.01
GBR,2021,tuberculosis,BTSX,0.35
GBR,2021,hiv/aids,BTSX,0.23
GBR,2021,acute hepatitis b,BTSX,0.05
GBR,2021,trichomoniasis,BTSX,0.0
GBR,2021,chlamydia,BTSX,0.0
GBR,2021,acute hepatitis e,BTSX,0.03
GBR,2021,malaria,BTSX,0.0
GBR,2021,acute hepatitis c,BTSX,0.19
GBR,2021,acute hepatitis a,BTSX,0.01
GBR,2021,syphilis,BTSX,0.09
GBR,2021,genital herpes,BTSX,0.0
GEO,2021,malaria,BTSX,0.0
GEO,2021,chlamydia,BTSX,0.0
GEO,2021,trichomoniasis,BTSX,0.0
GEO,2021,acute hepatitis e,BTSX,0.08
GEO,2021,acute hepatitis c,BTSX,8.66
GEO,2021,syphilis,BTSX,0.03
GEO,2021,genital herpes,BTSX,0.0
GEO,2021,acute hepatitis a,BTSX,0.01
GEO,2021,hiv/aids,BTSX,1.49
GEO,2021,acute hepatitis b,BTSX,1.57
GEO,2021,tuberculosis,BTSX,2.23
GHA,2021,hiv/aids,BTSX,33.49
GHA,2021,acute hepatitis b,BTSX,0.15
GHA,2021,trichomoniasis,BTSX,0.0
GHA,2021,acute hepatitis e,BTSX,0.05
GHA,2021,chlamydia,BTSX,0.01
GHA,2021,malaria,BTSX,35.02
GHA,2021,acute hepatitis c,BTSX,0.03
GHA,2021,acute hepatitis a,BTSX,0.2
GHA,2021,syphilis,BTSX,2.79
GHA,2021,tuberculosis,BTSX,48.6
GHA,2021,genital herpes,BTSX,0.0
GIN,2021,syphilis,BTSX,4.68
GIN,2021,genital herpes,BTSX,0.0
GIN,2021,trichomoniasis,BTSX,0.0
GIN,2021,tuberculosis,BTSX,24.35
GIN,2021,hiv/aids,BTSX,28.63
GIN,2021,acute hepatitis b,BTSX,1.18
GIN,2021,malaria,BTSX,76.88
GIN,2021,chlamydia,BTSX,0.01
GIN,2021,acute hepatitis e,BTSX,0.05
GIN,2021,acute hepatitis a,BTSX,0.37
GIN,2021,acute hepatitis c,BTSX,0.09
GMB,2021,hiv/aids,BTSX,54.85
GMB,2021,acute hepatitis b,BTSX,0.06
GMB,2021,tuberculosis,BTSX,35.51
GMB,2021,genital herpes,BTSX,0.0
GMB,2021,syphilis,BTSX,3.21
GMB,2021,acute hepatitis a,BTSX,0.05
GMB,2021,acute hepatitis c,BTSX,0.01
GMB,2021,malaria,BTSX,25.02
GMB,2021,chlamydia,BTSX,0.01
GMB,2021,trichomoniasis,BTSX,0.0
GMB,2021,acute hepatitis e,BTSX,0.01
GNB,2021,trichomoniasis,BTSX,0.0
GNB,2021,chlamydia,BTSX,0.01
GNB,2021,acute hepatitis e,BTSX,0.04
GNB,2021,malaria,BTSX,46.56
GNB,2021,acute hepatitis c,BTSX,0.07
GNB,2021,acute hepatitis a,BTSX,0.36
GNB,2021,syphilis,BTSX,3.66
GNB,2021,genital herpes,BTSX,0.0
GNB,2021,tuberculosis,BTSX,136.33
GNB,2021,hiv/aids,BTSX,61.31
GNB,2021,acute hepatitis b,BTSX,0.92
GNQ,2021,trichomoniasis,BTSX,0.0
GNQ,2021,acute hepatitis e,BTSX,0.0
GNQ,2021,hiv/aids,BTSX,153.03
GNQ,2021,acute hepatitis b,BTSX,0.03
GNQ,2021,tuberculosis,BTSX,102.68
GNQ,2021,genital herpes,BTSX,0.0
GNQ,2021,syphilis,BTSX,6.13
GNQ,2021,acute hepatitis a,BTSX,0.01
GNQ,2021,acute hepatitis c,BTSX,0.0
GNQ,2021,malaria,BTSX,48.07
GNQ,2021,chlamydia,BTSX,0.02
GRC,2021,chlamydia,BTSX,0.0
GRC,2021,acute hepatitis e,BTSX,0.05
GRC,2021,trichomoniasis,BTSX,0.0
GRC,2021,hiv/aids,BTSX,0.35
GRC,2021,tuberculosis,BTSX,0.33
GRC,2021,acute hepatitis b,BTSX,0.28
GRC,2021,syphilis,BTSX,0.01
GRC,2021,genital herpes,BTSX,0.0
GRC,2021,acute hepatitis a,BTSX,0.79
GRC,2021,acute hepatitis c,BTSX,0.22
GRC,2021,malaria,BTSX,0.0
GRD,2021,syphilis,BTSX,0.23
GRD,2021,genital herpes,BTSX,0.0
GRD,2021,tuberculosis,BTSX,1.29
GRD,2021,hiv/aids,BTSX,2.76
GRD,2021,acute hepatitis b,BTSX,0.0
GRD,2021,trichomoniasis,BTSX,0.0
GRD,2021,chlamydia,BTSX,0.0
GRD,2021,acute hepatitis e,BTSX,0.0
GRD,2021,malaria,BTSX,0.0
GRD,2021,acute hepatitis c,BTSX,0.0
GRD,2021,acute hepatitis a,BTSX,0.01
GTM,2021,tuberculosis,BTSX,3.27
GTM,2021,syphilis,BTSX,0.03
GTM,2021,genital herpes,BTSX,0.0
GTM,2021,hiv/aids,BTSX,2.93
GTM,2021,acute hepatitis b,BTSX,0.01
GTM,2021,trichomoniasis,BTSX,0.0
GTM,2021,chlamydia,BTSX,0.01
GTM,2021,acute hepatitis e,BTSX,0.0
GTM,2021,malaria,BTSX,0.0
GTM,2021,acute hepatitis c,BTSX,0.0
GTM,2021,acute hepatitis a,BTSX,0.04
GUY,2021,trichomoniasis,BTSX,0.0
GUY,2021,hiv/aids,BTSX,17.07
GUY,2021,acute hepatitis b,BTSX,0.45
GUY,2021,tuberculosis,BTSX,14.05
GUY,2021,malaria,BTSX,3.35
GUY,2021,chlamydia,BTSX,0.0
GUY,2021,acute hepatitis e,BTSX,0.08
GUY,2021,acute hepatitis c,BTSX,0.08
GUY,2021,syphilis,BTSX,0.02
GUY,2021,genital herpes,BTSX,0.0
GUY,2021,acute hepatitis a,BTSX,0.06
HND,2021,hiv/aids,BTSX,5.96
HND,2021,acute hepatitis b,BTSX,0.04
HND,2021,tuberculosis,BTSX,5.4
HND,2021,syphilis,BTSX,0.22
HND,2021,genital herpes,BTSX,0.0
HND,2021,acute hepatitis a,BTSX,0.05
HND,2021,acute hepatitis c,BTSX,0.02
HND,2021,chlamydia,BTSX,0.02
HND,2021,malaria,BTSX,0.0
HND,2021,trichomoniasis,BTSX,0.0
HND,2021,acute hepatitis e,BTSX,0.0
HRV,2021,trichomoniasis,BTSX,0.0
HRV,2021,acute hepatitis e,BTSX,0.0
HRV,2021,chlamydia,BTSX,0.0
HRV,2021,acute hepatitis c,BTSX,0.64
HRV,2021,malaria,BTSX,0.0
HRV,2021,acute hepatitis a,BTSX,0.01
HRV,2021,syphilis,BTSX,0.0
HRV,2021,tuberculosis,BTSX,0.55
HRV,2021,genital herpes,BTSX,0.0
HRV,2021,hiv/aids,BTSX,0.1
HRV,2021,acute hepatitis b,BTSX,0.1
HTI,2021,malaria,BTSX,0.69
HTI,2021,chlamydia,BTSX,0.05
HTI,2021,acute hepatitis e,BTSX,0.01
HTI,2021,trichomoniasis,BTSX,0.0
HTI,2021,hiv/aids,BTSX,14.74
HTI,2021,acute hepatitis b,BTSX,0.1
HTI,2021,tuberculosis,BTSX,17.25
HTI,2021,genital herpes,BTSX,0.0
HTI,2021,syphilis,BTSX,2.81
HTI,2021,acute hepatitis a,BTSX,0.24
HTI,2021,acute hepatitis c,BTSX,0.02
HUN,2021,hiv/aids,BTSX,0.1
HUN,2021,acute hepatitis b,BTSX,0.35
HUN,2021,trichomoniasis,BTSX,0.0
HUN,2021,acute hepatitis e,BTSX,0.04
HUN,2021,syphilis,BTSX,0.0
HUN,2021,tuberculosis,BTSX,0.58
HUN,2021,genital herpes,BTSX,0.0
HUN,2021,acute hepatitis c,BTSX,0.65
HUN,2021,acute hepatitis a,BTSX,0.03
HUN,2021,chlamydia,BTSX,0.0
HUN,2021,malaria,BTSX,0.0
IDN,2021,acute hepatitis c,BTSX,0.13
IDN,2021,malaria,BTSX,0.51
IDN,2021,acute hepatitis a,BTSX,0.55
IDN,2021,tuberculosis,BTSX,48.94
IDN,2021,hiv/aids,BTSX,8.59
IDN,2021,acute hepatitis b,BTSX,0.57
IDN,2021,syphilis,BTSX,0.71
IDN,2021,genital herpes,BTSX,0.0
IDN,2021,chlamydia,BTSX,0.0
IDN,2021,acute hepatitis e,BTSX,0.12
IDN,2021,trichomoniasis,BTSX,0.0
IND,2021,syphilis,BTSX,0.66
IND,2021,tuberculosis,BTSX,25.44
IND,2021,genital herpes,BTSX,0.0
IND,2021,hiv/aids,BTSX,3.17
IND,2021,acute hepatitis b,BTSX,0.69
IND,2021,trichomoniasis,BTSX,0.0
IND,2021,acute hepatitis e,BTSX,0.09
IND,2021,chlamydia,BTSX,0.03
IND,2021,malaria,BTSX,0.59
IND,2021,acute hepatitis c,BTSX,0.14
IND,2021,acute hepatitis a,BTSX,0.85
IRL,2021,acute hepatitis a,BTSX,0.07
IRL,2021,acute hepatitis c,BTSX,0.06
IRL,2021,tuberculosis,BTSX,0.36
IRL,2021,syphilis,BTSX,0.0
IRL,2021,genital herpes,BTSX,0.0
IRL,2021,trichomoniasis,BTSX,0.0
IRL,2021,hiv/aids,BTSX,0.13
IRL,2021,acute hepatitis b,BTSX,0.07
IRL,2021,malaria,BTSX,0.0
IRL,2021,chlamydia,BTSX,0.0
IRL,2021,acute hepatitis e,BTSX,0.09
IRN,2021,chlamydia,BTSX,0.0
IRN,2021,malaria,BTSX,0.0
IRN,2021,hiv/aids,BTSX,2.7
IRN,2021,acute hepatitis b,BTSX,0.38
IRN,2021,trichomoniasis,BTSX,0.0
IRN,2021,acute hepatitis e,BTSX,0.0
IRN,2021,syphilis,BTSX,0.16
IRN,2021,tuberculosis,BTSX,1.09
IRN,2021,genital herpes,BTSX,0.0
IRN,2021,acute hepatitis c,BTSX,0.0
IRN,2021,acute hepatitis a,BTSX,0.03
IRQ,2021,trichomoniasis,BTSX,0.0
IRQ,2021,chlamydia,BTSX,0.0
IRQ,2021,acute hepatitis e,BTSX,0.02
IRQ,2021,malaria,BTSX,0.0
IRQ,2021,acute hepatitis c,BTSX,0.0
IRQ,2021,acute hepatitis a,BTSX,0.12
IRQ,2021,syphilis,BTSX,0.74
IRQ,2021,genital herpes,BTSX,0.0
IRQ,2021,tuberculosis,BTSX,2.09
IRQ,2021,hiv/aids,BTSX,0.25
IRQ,2021,acute hepatitis b,BTSX,0.22
ISL,2021,acute hepatitis a,BTSX,0.03
ISL,2021,malaria,BTSX,0.0
ISL,2021,acute hepatitis c,BTSX,0.0
ISL,2021,hiv/aids,BTSX,0.29
ISL,2021,acute hepatitis b,BTSX,0.0
ISL,2021,chlamydia,BTSX,0.0
ISL,2021,trichomoniasis,BTSX,0.0
ISL,2021,acute hepatitis e,BTSX,0.0
ISL,2021,syphilis,BTSX,0.0
ISL,2021,genital herpes,BTSX,0.0
ISL,2021,tuberculosis,BTSX,0.43
ISR,2021,chlamydia,BTSX,0.0
ISR,2021,acute hepatitis e,BTSX,0.03
ISR,2021,trichomoniasis,BTSX,0.0
ISR,2021,hiv/aids,BTSX,0.19
ISR,2021,acute hepatitis b,BTSX,0.15
ISR,2021,tuberculosis,BTSX,0.11
ISR,2021,syphilis,BTSX,0.0
ISR,2021,genital herpes,BTSX,0.0
ISR,2021,acute hepatitis a,BTSX,0.12
ISR,2021,acute hepatitis c,BTSX,0.36
ISR,2021,malaria,BTSX,0.0
ITA,2021,hiv/aids,BTSX,0.74
ITA,2021,acute hepatitis b,BTSX,0.49
ITA,2021,trichomoniasis,BTSX,0.0
ITA,2021,acute hepatitis e,BTSX,0.01
ITA,2021,chlamydia,BTSX,0.0
ITA,2021,malaria,BTSX,0.0
ITA,2021,acute hepatitis c,BTSX,2.71
ITA,2021,acute hepatitis a,BTSX,0.28
ITA,2021,syphilis,BTSX,0.01
ITA,2021,tuberculosis,BTSX,0.46
ITA,2021,genital herpes,BTSX,0.0
JAM,2021,syphilis,BTSX,0.06
JAM,2021,genital herpes,BTSX,0.0
JAM,2021,tuberculosis,BTSX,0.39
JAM,2021,trichomoniasis,BTSX,0.0
JAM,2021,hiv/aids,BTSX,37.99
JAM,2021,acute hepatitis b,BTSX,0.04
JAM,2021,chlamydia,BTSX,0.01
JAM,2021,acute hepatitis e,BTSX,0.0
JAM,2021,malaria,BTSX,0.0
JAM,2021,acute hepatitis c,BTSX,0.0
JAM,2021,acute hepatitis a,BTSX,0.02
JOR,2021,acute hepatitis a,BTSX,0.02
JOR,2021,syphilis,BTSX,0.88
JOR,2021,genital herpes,BTSX,0.0
JOR,2021,tuberculosis,BTSX,0.1
JOR,2021,hiv/aids,BTSX,0.1
JOR,2021,acute hepatitis b,BTSX,0.06
JOR,2021,trichomoniasis,BTSX,0.0
JOR,2021,acute hepatitis e,BTSX,0.01
JOR,2021,chlamydia,BTSX,0.0
JOR,2021,malaria,BTSX,0.0
JOR,2021,acute hepatitis c,BTSX,0.01
JPN,2021,acute hepatitis a,BTSX,0.03
JPN,2021,tuberculosis,BTSX,2.29
JPN,2021,syphilis,BTSX,0.02
JPN,2021,genital herpes,BTSX,0.0
JPN,2021,chlamydia,BTSX,0.0
JPN,2021,trichomoniasis,BTSX,0.0
JPN,2021,acute hepatitis e,BTSX,0.02
JPN,2021,hiv/aids,BTSX,0.04
JPN,2021,acute hepatitis b,BTSX,0.44
JPN,2021,acute hepatitis c,BTSX,1.34
JPN,2021,malaria,BTSX,0.0
KAZ,2021,tuberculosis,BTSX,1.83
KAZ,2021,syphilis,BTSX,0.02
KAZ,2021,genital herpes,BTSX,0.0
KAZ,2021,acute hepatitis a,BTSX,0.0
KAZ,2021,acute hepatitis c,BTSX,0.0
KAZ,2021,malaria,BTSX,0.0
KAZ,2021,chlamydia,BTSX,0.01
KAZ,2021,trichomoniasis,BTSX,0.0
KAZ,2021,acute hepatitis e,BTSX,0.0
KAZ,2021,hiv/aids,BTSX,0.94
KAZ,2021,acute hepatitis b,BTSX,0.06
KEN,2021,tuberculosis,BTSX,59.71
KEN,2021,genital herpes,BTSX,0.0
KEN,2021,syphilis,BTSX,2.12
KEN,2021,trichomoniasis,BTSX,0.0
KEN,2021,acute hepatitis e,BTSX,0.05
KEN,2021,hiv/aids,BTSX,40.12
KEN,2021,acute hepatitis b,BTSX,0.48
KEN,2021,acute hepatitis c,BTSX,0.07
KEN,2021,malaria,BTSX,22.05
KEN,2021,chlamydia,BTSX,0.01
KEN,2021,acute hepatitis a,BTSX,0.3
KGZ,2021,hiv/aids,BTSX,2.91
KGZ,2021,acute hepatitis b,BTSX,0.07
KGZ,2021,tuberculosis,BTSX,7.42
KGZ,2021,genital herpes,BTSX,0.0
KGZ,2021,syphilis,BTSX,0.02
KGZ,2021,acute hepatitis a,BTSX,0.04
KGZ,2021,acute hepatitis c,BTSX,0.0
KGZ,2021,malaria,BTSX,0.0
KGZ,2021,chlamydia,BTSX,0.0
KGZ,2021,acute hepatitis e,BTSX,0.0
KGZ,2021,trichomoniasis,BTSX,0.0
KHM,2021,acute hepatitis c,BTSX,0.33
KHM,2021,acute hepatitis a,BTSX,0.85
KHM,2021,tuberculosis,BTSX,22.28
KHM,2021,syphilis,BTSX,0.15
KHM,2021,genital herpes,BTSX,0.0
KHM,2021,hiv/aids,BTSX,6.69
KHM,2021,acute hepatitis b,BTSX,0.91
KHM,2021,trichomoniasis,BTSX,0.0
KHM,2021,chlamydia,BTSX,0.0
KHM,2021,acute hepatitis e,BTSX,0.1
KHM,2021,malaria,BTSX,0.06
KIR,2021,acute hepatitis c,BTSX,0.13
KIR,2021,acute hepatitis a,BTSX,1.34
KIR,2021,syphilis,BTSX,3.19
KIR,2021,genital herpes,BTSX,0.0
KIR,2021,tuberculosis,BTSX,38.05
KIR,2021,hiv/aids,BTSX,0.0
KIR,2021,acute hepatitis b,BTSX,1.11
KIR,2021,trichomoniasis,BTSX,0.0
KIR,2021,chlamydia,BTSX,0.01
KIR,2021,acute hepatitis e,BTSX,0.05
KIR,2021,malaria,BTSX,0.0
KOR,2021,chlamydia,BTSX,0.0
KOR,2021,trichomoniasis,BTSX,0.0
KOR,2021,acute hepatitis e,BTSX,0.02
KOR,2021,hiv/aids,BTSX,0.14
KOR,2021,acute hepatitis b,BTSX,0.85
KOR,2021,tuberculosis,BTSX,3.45
KOR,2021,syphilis,BTSX,0.06
KOR,2021,genital herpes,BTSX,0.0
KOR,2021,acute hepatitis a,BTSX,0.14
KOR,2021,acute hepatitis c,BTSX,0.2
KOR,2021,malaria,BTSX,0.0
KWT,2021,syphilis,BTSX,0.01
KWT,2021,acute hepatitis a,BTSX,0.0
KWT,2021,acute hepatitis c,BTSX,0.01
KWT,2021,malaria,BTSX,0.0
KWT,2021,chlamydia,BTSX,0.0
KWT,2021,trichomoniasis,BTSX,0.0
KWT,2021,acute hepatitis e,BTSX,0.0
KWT,2021,hiv/aids,BTSX,0.24
KWT,2021,acute hepatitis b,BTSX,0.01
KWT,2021,tuberculosis,BTSX,0.46
KWT,2021,genital herpes,BTSX,0.0
LAO,2021,syphilis,BTSX,0.76
LAO,2021,genital herpes,BTSX,0.0
LAO,2021,acute hepatitis a,BTSX,0.22
LAO,2021,hiv/aids,BTSX,4.85
LAO,2021,acute hepatitis b,BTSX,0.33
LAO,2021,tuberculosis,BTSX,29.75
LAO,2021,chlamydia,BTSX,0.0
LAO,2021,malaria,BTSX,0.08
LAO,2021,trichomoniasis,BTSX,0.0
LAO,2021,acute hepatitis e,BTSX,0.03
LAO,2021,acute hepatitis c,BTSX,0.07
LBN,2021,acute hepatitis a,BTSX,0.09
LBN,2021,syphilis,BTSX,0.31
LBN,2021,malaria,BTSX,0.0
LBN,2021,acute hepatitis c,BTSX,0.02
LBN,2021,trichomoniasis,BTSX,0.0
LBN,2021,acute hepatitis e,BTSX,0.01
LBN,2021,chlamydia,BTSX,0.0
LBN,2021,tuberculosis,BTSX,0.78
LBN,2021,genital herpes,BTSX,0.0
LBN,2021,hiv/aids,BTSX,0.7
LBN,2021,acute hepatitis b,BTSX,0.12
LBR,2021,chlamydia,BTSX,0.01
LBR,2021,trichomoniasis,BTSX,0.0
LBR,2021,acute hepatitis e,BTSX,0.03
LBR,2021,hiv/aids,BTSX,20.12
LBR,2021,acute hepatitis b,BTSX,0.55
LBR,2021,tuberculosis,BTSX,81.71
LBR,2021,genital herpes,BTSX,0.0
LBR,2021,syphilis,BTSX,5.28
LBR,2021,acute hepatitis a,BTSX,0.24
LBR,2021,acute hepatitis c,BTSX,0.04
LBR,2021,malaria,BTSX,77.93
LBY,2021,chlamydia,BTSX,0.0
LBY,2021,trichomoniasis,BTSX,0.0
LBY,2021,acute hepatitis e,BTSX,0.01
LBY,2021,acute hepatitis c,BTSX,0.01
LBY,2021,malaria,BTSX,0.0
LBY,2021,syphilis,BTSX,0.12
LBY,2021,acute hepatitis a,BTSX,0.05
LBY,2021,hiv/aids,BTSX,1.17
LBY,2021,acute hepatitis b,BTSX,0.55
LBY,2021,tuberculosis,BTSX,13.59
LBY,2021,genital herpes,BTSX,0.0
LCA,2021,acute hepatitis c,BTSX,0.0
LCA,2021,malaria,BTSX,0.0
LCA,2021,chlamydia,BTSX,0.03
LCA,2021,trichomoniasis,BTSX,0.0
LCA,2021,acute hepatitis e,BTSX,0.01
LCA,2021,hiv/aids,BTSX,0.0
LCA,2021,acute hepatitis b,BTSX,0.03
LCA,2021,tuberculosis,BTSX,1.39
LCA,2021,genital herpes,BTSX,0.0
LCA,2021,syphilis,BTSX,0.12
LCA,2021,acute hepatitis a,BTSX,0.0
LKA,2021,acute hepatitis a,BTSX,0.02
LKA,2021,syphilis,BTSX,0.08
LKA,2021,tuberculosis,BTSX,3.55
LKA,2021,genital herpes,BTSX,0.0
LKA,2021,hiv/aids,BTSX,0.42
LKA,2021,acute hepatitis b,BTSX,0.06
LKA,2021,trichomoniasis,BTSX,0.0
LKA,2021,acute hepatitis e,BTSX,0.01
LKA,2021,chlamydia,BTSX,0.01
LKA,2021,malaria,BTSX,0.0
LKA,2021,acute hepatitis c,BTSX,0.01
LSO,2021,acute hepatitis c,BTSX,0.08
LSO,2021,malaria,BTSX,0.0
LSO,2021,syphilis,BTSX,2.91
LSO,2021,acute hepatitis a,BTSX,0.5
LSO,2021,hiv/aids,BTSX,181.03
LSO,2021,acute hepatitis b,BTSX,1.56
LSO,2021,tuberculosis,BTSX,213.9
LSO,2021,genital herpes,BTSX,0.0
LSO,2021,chlamydia,BTSX,0.05
LSO,2021,trichomoniasis,BTSX,0.0
LSO,2021,acute hepatitis e,BTSX,0.05
LTU,2021,acute hepatitis c,BTSX,0.53
LTU,2021,malaria,BTSX,0.0
LTU,2021,acute hepatitis a,BTSX,0.22
LTU,2021,tuberculosis,BTSX,3.63
LTU,2021,syphilis,BTSX,0.0
LTU,2021,genital herpes,BTSX,0.0
LTU,2021,chlamydia,BTSX,0.0
LTU,2021,trichomoniasis,BTSX,0.0
LTU,2021,acute hepatitis e,BTSX,0.02
LTU,2021,hiv/aids,BTSX,1.09
LTU,2021,acute hepatitis b,BTSX,0.2
LUX,2021,hiv/aids,BTSX,0.34
LUX,2021,acute hepatitis b,BTSX,0.03
LUX,2021,tuberculosis,BTSX,0.09
LUX,2021,syphilis,BTSX,0.0
LUX,2021,genital herpes,BTSX,0.0
LUX,2021,acute hepatitis a,BTSX,0.01
LUX,2021,acute hepatitis c,BTSX,0.42
LUX,2021,chlamydia,BTSX,0.0
LUX,2021,malaria,BTSX,0.0
LUX,2021,trichomoniasis,BTSX,0.0
LUX,2021,acute hepatitis e,BTSX,0.05
LVA,2021,chlamydia,BTSX,0.0
LVA,2021,acute hepatitis e,BTSX,0.02
LVA,2021,malaria,BTSX,0.0
LVA,2021,acute hepatitis c,BTSX,2.37
LVA,2021,acute hepatitis a,BTSX,0.73
LVA,2021,syphilis,BTSX,0.0
LVA,2021,genital herpes,BTSX,0.0
LVA,2021,tuberculosis,BTSX,3.35
LVA,2021,trichomoniasis,BTSX,0.0
LVA,2021,hiv/aids,BTSX,2.74
LVA,2021,acute hepatitis b,BTSX,0.04
MAR,2021,chlamydia,BTSX,0.0
MAR,2021,trichomoniasis,BTSX,0.0
MAR,2021,acute hepatitis e,BTSX,0.01
MAR,2021,hiv/aids,BTSX,1.11
MAR,2021,acute hepatitis b,BTSX,0.51
MAR,2021,tuberculosis,BTSX,8.94
MAR,2021,genital herpes,BTSX,0.0
MAR,2021,syphilis,BTSX,0.66
MAR,2021,acute hepatitis a,BTSX,0.1
MAR,2021,acute hepatitis c,BTSX,0.01
MAR,2021,malaria,BTSX,0.0
MDA,2021,trichomoniasis,BTSX,0.0
MDA,2021,acute hepatitis e,BTSX,0.0
MDA,2021,chlamydia,BTSX,0.0
MDA,2021,malaria,BTSX,0.0
MDA,2021,acute hepatitis c,BTSX,0.06
MDA,2021,acute hepatitis a,BTSX,0.08
MDA,2021,syphilis,BTSX,0.0
MDA,2021,tuberculosis,BTSX,7.34
MDA,2021,genital herpes,BTSX,0.0
MDA,2021,hiv/aids,BTSX,9.2
MDA,2021,acute hepatitis b,BTSX,0.25
MDG,2021,tuberculosis,BTSX,44.57
MDG,2021,hiv/aids,BTSX,10.95
MDG,2021,acute hepatitis b,BTSX,0.45
MDG,2021,trichomoniasis,BTSX,0.0
MDG,2021,chlamydia,BTSX,0.04
MDG,2021,acute hepatitis e,BTSX,0.04
MDG,2021,malaria,BTSX,44.39
MDG,2021,acute hepatitis c,BTSX,0.05
MDG,2021,acute hepatitis a,BTSX,0.24
MDG,2021,syphilis,BTSX,4.94
MDG,2021,genital herpes,BTSX,0.0
MDV,2021,hiv/aids,BTSX,0.06
MDV,2021,acute hepatitis b,BTSX,0.06
MDV,2021,chlamydia,BTSX,0.01
MDV,2021,trichomoniasis,BTSX,0.0
MDV,2021,acute hepatitis e,BTSX,0.01
MDV,2021,malaria,BTSX,0.0
MDV,2021,acute hepatitis c,BTSX,0.01
MDV,2021,acute hepatitis a,BTSX,0.02
MDV,2021,syphilis,BTSX,0.05
MDV,2021,genital herpes,BTSX,0.0
MDV,2021,tuberculosis,BTSX,1.57
MEX,2021,acute hepatitis c,BTSX,0.36
MEX,2021,malaria,BTSX,0.0
MEX,2021,chlamydia,BTSX,0.0
MEX,2021,acute hepatitis e,BTSX,0.01
MEX,2021,trichomoniasis,BTSX,0.0
MEX,2021,hiv/aids,BTSX,3.63
MEX,2021,acute hepatitis b,BTSX,0.18
MEX,2021,tuberculosis,BTSX,1.8
MEX,2021,syphilis,BTSX,0.01
MEX,2021,genital herpes,BTSX,0.0
MEX,2021,acute hepatitis a,BTSX,0.33
MKD,2021,hiv/aids,BTSX,0.38
MKD,2021,acute hepatitis b,BTSX,0.36
MKD,2021,trichomoniasis,BTSX,0.0
MKD,2021,acute hepatitis e,BTSX,0.01
MKD,2021,chlamydia,BTSX,0.0
MKD,2021,malaria,BTSX,0.0
MKD,2021,acute hepatitis c,BTSX,0.0
MKD,2021,acute hepatitis a,BTSX,0.03
MKD,2021,syphilis,BTSX,0.01
MKD,2021,tuberculosis,BTSX,0.65
MKD,2021,genital herpes,BTSX,0.0
MLI,2021,malaria,BTSX,88.53
MLI,2021,chlamydia,BTSX,0.01
MLI,2021,trichomoniasis,BTSX,0.0
MLI,2021,acute hepatitis e,BTSX,0.02
MLI,2021,hiv/aids,BTSX,22.83
MLI,2021,acute hepatitis b,BTSX,0.14
MLI,2021,tuberculosis,BTSX,8.94
MLI,2021,genital herpes,BTSX,0.0
MLI,2021,syphilis,BTSX,5.34
MLI,2021,acute hepatitis a,BTSX,0.1
MLI,2021,acute hepatitis c,BTSX,0.04
MLT,2021,trichomoniasis,BTSX,0.0
MLT,2021,hiv/aids,BTSX,0.19
MLT,2021,acute hepatitis b,BTSX,0.16
MLT,2021,tuberculosis,BTSX,0.0
MLT,2021,syphilis,BTSX,0.0
MLT,2021,genital herpes,BTSX,0.0
MLT,2021,acute hepatitis a,BTSX,0.34
