GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
RSUD_590,Prevention programmes for specific populations for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-alcohol,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_PRISONERS,Prisoners,,No data,,
RSUD_890,Treatment programmes for children and adolescents with alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-programmes-for-children-and-adolescents-with-alcohol-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_OTHER_MAJOR_CITIES,In other major cities,,No,,
RSUD_750,Standards of care for professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/standards-of-care-for-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_ADDICTION_COUNSELLORS,Addiction counsellors,,No data,,
RSUD_750,Standards of care for professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/standards-of-care-for-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_NARCOLOGISTS,Addiction medicine specialists/narcologists,,No data,,
RSUD_750,Standards of care for professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/standards-of-care-for-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_DOCTORS_NOT_SPECIALIZED_IN_PSYCH_OR_ADDICTMED,Medical doctors not specialized in psychiatry or addiction medicine,,Yes,,
RSUD_740,Health professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/health-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_COMMUNITY_HEALTH_WORKERS,Community health workers,,No data,,
RSUD_590,Prevention programmes for specific populations for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-alcohol,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_CHILDREN_AND_ADOLESCENTS,Children and adolescents in the general population,,No data,,
RSUD_590,Prevention programmes for specific populations for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-alcohol,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_CHILDREN_AND_FAMILIES_RISK,Children at risk and their families,,No data,,
RSUD_570,Groups and agencies involved in prevention programs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/groups-and-agencies-involved-in-prevention-programs,2014,2014,2014,AFR,Africa,NGA,Nigeria,GROUP,GROUP_LABOUR_ORGANIZATIONS,Labour organizations,,No data,,
RSUD_320,Main sector for treatment for alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/main-sector-for-treatment-for-alcohol-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_REHABILITATION,Rehabilitation,,Public health sector,,
RSUD_810,Continuing professional development in treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continuing-professional-development-in-treatment,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_NURSES,Nurses,,Yes,,
RSUD_280,Financing methods for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/financing-methods-for-treatment-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_IN_PATIENT_DETOXIFICATION,In-patient detoxification,,Government financing,,
RSUD_630,Programmes readily available,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/programmes-readily-available,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_NEEDLESYRINGE_EXCH_PRGRMS,Needle/syringe exchange programmes,,No,,
RSUD_780,Continuing professional development in prevention,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continuing-professional-development-in-prevention,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_SOCIAL_WORKERS,Social workers,,Yes,,
RSUD_880,Epidemiological data collection system for substance use among children and adolescents,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/epidemiological-data-collection-system-for-substance-use-among-children-and-adolescents,2014,2014,2014,AFR,Africa,NGA,Nigeria,SUBSTANCETYPE,SUBSTANCETYPE_ALCOHOL,Alcohol,,No data,,
RSUD_460,Access restrictions to maintenance treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/access-restrictions-to-maintenance-treatment,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDMAINTENANCEACCESSRESTRICTIONS,RSUDMAINTENANCEACCESSRESTRICTIONS_RESTRICTED_TO_INJECTING_DRUG_USERS,Restricted to injecting drug users,,No data,,
RSUD_590,Prevention programmes for specific populations for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-alcohol,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_ELDERLY,Elderly,,No data,,
RSUD_840,Regular reports on epidemiological and service delivery data for substance use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/regular-reports-on-epidemiological-and-service-delivery-data-for-substance-use,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREPORTING,RSUDREPORTING_DATA_FROM_HEALTH_SERVICES_DELIVERY_REPORTING,Data from health services delivery reporting,,No data,,
RSUD_530,Screening and brief intervention for substance use in primary health care,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/screening-and-brief-intervention-for-substance-use-in-primary-health-care,2014,2014,2014,AFR,Africa,NGA,Nigeria,SUBSTANCETYPEDISORDER,SUBSTANCETYPEDISORDER_DRUG_USE_AND_DISORDERS,Drug use and drug use disorders,,No data,,
RSUD_760,Educational attainment in prevention,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/educational-attainment-in-prevention,2014,2014,2014,AFR,Africa,NGA,Nigeria,EDUCATIONLEVEL,EDUCATIONLEVEL_MASTER,Master's or equivalent level,,No,,
RSUD_470,Timeframe for maintenance treatment of opioid dependence,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/timeframe-for-maintenance-treatment-of-opioid-dependence,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,,No data,,
RSUD_310,Government benefits for people with drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/government-benefits-for-people-with-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,GOVERNMENTBENEFIT,GOVERNMENTBENEFIT_NON_MONETARY_SUPPORT,Non monetary support,,No,,
RSUD_170,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for prevention for alcohol and drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-prevention-for-alcohol-and-drugs,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_ALCOHOLINDUSTRY,Representatives of the alcohol industry,,No data,,
RSUD_130,Government unit/official responsible for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/government-unit-official-responsible-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,,No data,,
RSUD_380,Specialized treatment facilities for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/specialized-treatment-facilities-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_OTHER_AREAS,In other areas,,No data,,
RSUD_390,Self-help groups,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/self-help-groups,2014,2014,2014,AFR,Africa,NGA,Nigeria,GROUP,GROUP_ALCOHOLICS_ANONYMOUS,Alcoholics Anonymous,,No,,
RSUD_570,Groups and agencies involved in prevention programs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/groups-and-agencies-involved-in-prevention-programs,2014,2014,2014,AFR,Africa,NGA,Nigeria,GROUP,GROUP_SOCIAL_WORKERS_GRP,Social workers,,No data,,
RSUD_450,Pharmacotherapy with buprenorphine/naloxone,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pharmacotherapy-with-buprenorphine-naloxone,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDPHARMACOTHERAPYOPTION,RSUDPHARMACOTHERAPYOPTION_MAINTENANCE,Maintenance,,No,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_NGO,Representatives of non-governmental organizations,,Yes,,
RSUD_330,Main sector for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/main-sector-for-treatment-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_OPIOID_AGONIST_MAINTENANCE_THERAPY,Opioid agonist maintenance therapy,,Public health sector,,
RSUD_640,Standards of treatment and care for public specialized treatment facilities,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/standards-of-treatment-and-care-for-public-specialized-treatment-facilities,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,,Yes,,
RSUD_570,Groups and agencies involved in prevention programs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/groups-and-agencies-involved-in-prevention-programs,2014,2014,2014,AFR,Africa,NGA,Nigeria,GROUP,GROUP_NGOS,Non-governmental organization,,Yes,,
RSUD_900,Treatment programmes for children and adolescents with drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-programmes-for-children-and-adolescents-with-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_THE_CAPITAL_CITY,In the capital city,,No,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_TOBACCOINDUSTRY,Representative of the tobacco industry,,No data,,
RSUD_180,Involvement of representatives of affected or targeted populations in the development and implementation of national programmes for prevention for alcohol and drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-implementation-of-national-programmes-for-prevention-for-alcohol-and-drugs,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_NGO,Representatives of non-governmental organizations,,Yes,,
RSUD_280,Financing methods for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/financing-methods-for-treatment-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_IN_PATIENT_TREATMENT,In-patient treatment,,Government financing,,
RSUD_600,Prevention programmes for drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-drugs,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDPREVENTIONPROGRAMME,RSUDPREVENTIONPROGRAMME_MASS_MEDIA_PRINT,Mass media (print),,Yes,,
RSUD_710,Employment services for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/employment-services-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_OTHER_MAJOR_CITIES,In other major cities,,No,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_ALCOHOLINDUSTRY,Representatives of the alcohol industry,,No data,,
RSUD_170,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for prevention for alcohol and drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-prevention-for-alcohol-and-drugs,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_DRUGUSEDISORDERFAM,Representatives of family members of people with drug use disorders,,No data,,
RSUD_860,System of monitoring drugs involvement in forensic pathology,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/system-of-monitoring-drugs-involvement-in-forensic-pathology,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDMONITORING,RSUDMONITORING_TOXICOLOGY_UNITS,In toxicology units (poisonings and intoxications),,Yes,,
RSUD_700,Employment services for alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/employment-services-for-alcohol-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_THE_CAPITAL_CITY,In the capital city,,No,,
RSUD_580,Prevention programmes for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-alcohol,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDPREVENTIONPROGRAMME,RSUDPREVENTIONPROGRAMME_PARENT_PROG,Parent programmes,,No,,
RSUD_570,Groups and agencies involved in prevention programs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/groups-and-agencies-involved-in-prevention-programs,2014,2014,2014,AFR,Africa,NGA,Nigeria,GROUP,GROUP_PATIENT_ORGANIZATIONS,Patient organizations,,No data,,
RSUD_780,Continuing professional development in prevention,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continuing-professional-development-in-prevention,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_NARCOLOGISTS,Addiction medicine specialists/narcologists,,No data,,
RSUD_180,Involvement of representatives of affected or targeted populations in the development and implementation of national programmes for prevention for alcohol and drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-implementation-of-national-programmes-for-prevention-for-alcohol-and-drugs,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_ALCOHOLINDUSTRY,Representatives of the alcohol industry,,No data,,
RSUD_790,Educational attainment in treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/educational-attainment-in-treatment,2014,2014,2014,AFR,Africa,NGA,Nigeria,EDUCATIONLEVEL,EDUCATIONLEVEL_DOCTORAL,Doctoral or equivalent level,,No,,
RSUD_740,Health professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/health-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_ADDICTION_COUNSELLORS,Addiction counsellors,,No data,,
RSUD_740,Health professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/health-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_SOCIAL_WORKERS,Social workers,,Yes,,
RSUD_420,Guidelines on pharmacological treatment for substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/guidelines-on-pharmacological-treatment-for-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,,No,,
RSUD_590,Prevention programmes for specific populations for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-alcohol,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_PEOPLE_WITH_TB,People with tuberculosis,,No data,,
RSUD_270,Financing methods for treatment for alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/financing-methods-for-treatment-for-alcohol-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_REHABILITATION,Rehabilitation,,Government financing,,
RSUD_750,Standards of care for professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/standards-of-care-for-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_PSYCHOLOGISTS,Psychologists,,No data,,
RSUD_610,Prevention programmes for specific populations for drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-drugs,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_PERSONS_WITH_MENTAL_HEALTH_DISORDERS,Persons with mental health disorders,,No data,,
RSUD_580,Prevention programmes for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-alcohol,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDPREVENTIONPROGRAMME,RSUDPREVENTIONPROGRAMME_SCHOOL_MANUAL_BASED,School (manual) based programmes,,Yes,,
RSUD_750,Standards of care for professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/standards-of-care-for-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_COMMUNITY_HEALTH_WORKERS,Community health workers,,Yes,,
RSUD_660,Treatment programmes for women with alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-programmes-for-women-with-alcohol-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_THE_CAPITAL_CITY,In the capital city,,No,,
RSUD_580,Prevention programmes for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-alcohol,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDPREVENTIONPROGRAMME,RSUDPREVENTIONPROGRAMME_ADS_IN_PUBLIC,Advertisements in public places (posters etc.),,Yes,,
RSUD_110,Ministry/office that takes primary responsibility for prevention for substance use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ministry-office-that-takes-primary-responsibility-for-prevention-for-substance-use,2014,2014,2014,AFR,Africa,NGA,Nigeria,SUBSTANCETYPE,SUBSTANCETYPE_ALCOHOL,Alcohol,,Ministry of health,,
RSUD_480,Registration of medications for alcohol dependence and withdrawal,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/registration-of-medications-for-alcohol-dependence-and-withdrawal,2014,2014,2014,AFR,Africa,NGA,Nigeria,DRUG,DRUG_NALTREXONE,Naltrexone,,No,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_ALCOHOLUSEDISORDER,Representatives of people with alcohol use disorders,,No data,,
RSUD_460,Access restrictions to maintenance treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/access-restrictions-to-maintenance-treatment,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDMAINTENANCEACCESSRESTRICTIONS,RSUDMAINTENANCEACCESSRESTRICTIONS_RESTRICTION_ON_THE_DURATION_OF_OPIOID_DEPENDENCE,Restriction on the duration of opioid dependence prior to treatment,,No data,,
RSUD_390,Self-help groups,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/self-help-groups,2014,2014,2014,AFR,Africa,NGA,Nigeria,GROUP,GROUP_AL_ANON_ALATEEN,Al-Anon/Alateen,,No,,
RSUD_380,Specialized treatment facilities for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/specialized-treatment-facilities-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_THE_CAPITAL_CITY,In the capital city,,No data,,
RSUD_330,Main sector for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/main-sector-for-treatment-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_IN_PATIENT_DETOXIFICATION,In-patient detoxification,,Public health sector,,
RSUD_370,Specialized treatment facilities for alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/specialized-treatment-facilities-for-alcohol-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_OTHER_AREAS,In other areas,,No data,,
RSUD_190,Five years change in international cooperation for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/five-years-change-in-international-cooperation-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,SUBSTANCETYPE,SUBSTANCETYPE_DRUGS,Drugs,,Slight increase,,
RSUD_570,Groups and agencies involved in prevention programs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/groups-and-agencies-involved-in-prevention-programs,2014,2014,2014,AFR,Africa,NGA,Nigeria,GROUP,GROUP_EMPLOYERS,Employers,,No data,,
RSUD_260,Five-year change in government resources for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/five-year-change-in-government-resources-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,SUBSTANCETYPE,SUBSTANCETYPE_ALCOHOL,Alcohol,,Slight increase,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_DRUGUSER,Representatives of people who use drugs,,No data,,
RSUD_810,Continuing professional development in treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continuing-professional-development-in-treatment,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_SOCIAL_WORKERS,Social workers,,Yes,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_PHARMAINDUSTRY,Representatives of the pharmaceutical industry,,No data,,
RSUD_750,Standards of care for professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/standards-of-care-for-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDHWF,RSUDHWF_SOCIAL_WORKERS,Social workers,,No data,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_DRUGUSEDISORDER,Representatives of people with drug use disorders,,No data,,
RSUD_300,Government benefits for people with alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/government-benefits-for-people-with-alcohol-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,GOVERNMENTBENEFIT,GOVERNMENTBENEFIT_NON_MONETARY_SUPPORT,Non monetary support,,No,,
RSUD_260,Five-year change in government resources for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/five-year-change-in-government-resources-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,SUBSTANCETYPE,SUBSTANCETYPE_DRUGS,Drugs,,Slight increase,,
RSUD_160,Involvement of representatives of affected or targeted populations in the development and implementation of national programmes for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-implementation-of-national-programmes-for-treatment-of-substance-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREP,RSUDREP_RSUDREP_TOBACCOINDUSTRY,Representative of the tobacco industry,,No data,,
RSUD_330,Main sector for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/main-sector-for-treatment-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_OUT_PATIENT_TREATMENT,Out-patient treatment,,Public health sector,,
RSUD_830,Service delivery data collection for substance use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/service-delivery-data-collection-for-substance-use,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,,None,,
RSUD_840,Regular reports on epidemiological and service delivery data for substance use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/regular-reports-on-epidemiological-and-service-delivery-data-for-substance-use,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDREPORTING,RSUDREPORTING_EPIDEMIOLOGICAL_DATA_REPORTING,Epidemiological data reporting,,No data,,
RSUD_280,Financing methods for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/financing-methods-for-treatment-for-drug-use-disorders,2014,2014,2014,AFR,Africa,NGA,Nigeria,PROGRAMME,PROGRAMME_OPIOID_AGONIST_MAINTENANCE_THERAPY,Opioid agonist maintenance therapy,,No data,,
RSUD_560,Recommendations for screening and brief interventions for substance use in antenatal services,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/recommendations-for-screening-and-brief-interventions-for-substance-use-in-antenatal-services,2014,2014,2014,AFR,Africa,NGA,Nigeria,SUBSTANCETYPE,SUBSTANCETYPE_ALCOHOL,Alcohol,,Yes,,
RSUD_650,Special treatment programmes for gambling disorder,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/special-treatment-programmes-for-gambling-disorder,2014,2014,2014,AFR,Africa,NGA,Nigeria,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_OTHER_MAJOR_CITIES,In other major cities,,No,,
